sdss_name,ra,dec,sdss_z,sdss_source_z,GLEAM_2,bckwide,lrmswide,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,Fpwide,e_Fpwide,Fintwide,e_Fintwide,awide,e_awide,bwide,e_bwide,pawide,e_pawide,resmwide,resstdwide,eabsFpct,efitFpct,psfawide,psfbwide,psfPAwide,bck076,lrms076,Fp076,e_Fp076,Fint076,e_Fint076,a076,b076,pa076,resm076,resstd076,psfa076,psfb076,psfPA076,bck084,lrms084,Fp084,e_Fp084,Fint084,e_Fint084,a084,b084,pa084,resm084,resstd084,psfa084,psfb084,psfPA084,bck092,lrms092,Fp092,e_Fp092,Fint092,e_Fint092,a092,b092,pa092,resm092,resstd092,psfa092,psfb092,psfPA092,bck099,lrms099,Fp099,e_Fp099,Fint099,e_Fint099,a099,b099,pa099,resm099,resstd099,psfa099,psfb099,psfPA099,bck107,lrms107,Fp107,e_Fp107,Fint107,e_Fint107,a107,b107,pa107,resm107,resstd107,psfa107,psfb107,psfPA107,bck115,lrms115,Fp115,e_Fp115,Fint115,e_Fint115,a115,b115,pa115,resm115,resstd115,psfa115,psfb115,psfPA115,bck122,lrms122,Fp122,e_Fp122,Fint122,e_Fint122,a122,b122,pa122,resm122,resstd122,psfa122,psfb122,psfPA122,bck130,lrms130,Fp130,e_Fp130,Fint130,e_Fint130,a130,b130,pa130,resm130,resstd130,psfa130,psfb130,psfPA130,bck143,lrms143,Fp143,e_Fp143,Fint143,e_Fint143,a143,b143,pa143,resm143,resstd143,psfa143,psfb143,psfPA143,bck151,lrms151,Fp151,e_Fp151,Fint151,e_Fint151,a151,b151,pa151,resm151,resstd151,psfa151,psfb151,psfPA151,bck158,lrms158,Fp158,e_Fp158,Fint158,e_Fint158,a158,b158,pa158,resm158,resstd158,psfa158,psfb158,psfPA158,bck166,lrms166,Fp166,e_Fp166,Fint166,e_Fint166,a166,b166,pa166,resm166,resstd166,psfa166,psfb166,psfPA166,bck174,lrms174,Fp174,e_Fp174,Fint174,e_Fint174,a174,b174,pa174,resm174,resstd174,psfa174,psfb174,psfPA174,bck181,lrms181,Fp181,e_Fp181,Fint181,e_Fint181,a181,b181,pa181,resm181,resstd181,psfa181,psfb181,psfPA181,bck189,lrms189,Fp189,e_Fp189,Fint189,e_Fint189,a189,b189,pa189,resm189,resstd189,psfa189,psfb189,psfPA189,bck197,lrms197,Fp197,e_Fp197,Fint197,e_Fint197,a197,b197,pa197,resm197,resstd197,psfa197,psfb197,psfPA197,bck204,lrms204,Fp204,e_Fp204,Fint204,e_Fint204,a204,b204,pa204,resm204,resstd204,psfa204,psfb204,psfPA204,bck212,lrms212,Fp212,e_Fp212,Fint212,e_Fint212,a212,b212,pa212,resm212,resstd212,psfa212,psfb212,psfPA212,bck220,lrms220,Fp220,e_Fp220,Fint220,e_Fint220,a220,b220,pa220,resm220,resstd220,psfa220,psfb220,psfPA220,bck227,lrms227,Fp227,e_Fp227,Fint227,e_Fint227,a227,b227,pa227,resm227,resstd227,psfa227,psfb227,psfPA227,alpha,e_alpha,chi2,Fintfit200,e_Fintfit200
013019.75+074009.6,22.582319439381934,7.6693580142267175,4.486,PIPE,J013020+073949,-0.001483,0.009648,22.583637,0.001486,7.663725,0.002266,0.100957,0.009314,0.107211,0.0114852,160.21,6.3457,131.2448,4.902491,0.72576,0.229948,-3.34E-4,9.34E-4,8,2,147.448,134.303,0.461076,-0.039657,0.10222,-0.05157,0.089065,-0.052171,0.090104,351.428,297.51,0.72576,0.00119,0.06439,345.797,298.965,0.928548,-0.018716,0.081824,0.127839,0.070765,0.129627,0.071755,321.001,270.1,0.72576,0.050268,0.086437,314.826,271.676,1.146631,-0.024338,0.070884,0.073444,0.061123,0.074699,0.062168,292.684,248.796,0.72576,0.001015,0.03696,285.898,250.488,1.674995,-0.019727,0.067095,0.127175,0.057936,0.129653,0.059065,274.891,233.721,0.72576,0.031159,0.058855,267.655,235.509,0.164939,-0.008731,0.053409,0.084532,0.04624,0.086385,0.047254,257.555,213.535,0.72576,0.012216,0.02576,249.817,215.477,3.659612,-0.005555,0.046264,0.038972,0.040169,0.039943,0.04117,241.385,197.674,0.72576,-4.94E-4,0.030057,233.11,199.759,5.923559,-0.001748,0.04094,0.052888,0.035517,0.054424,0.036548,225.596,186.67,0.72576,-0.006522,0.020173,216.719,188.869,3.984839,0.003625,0.040707,0.128144,0.035038,0.132207,0.036149,215.926,177.239,0.72576,-0.010715,0.028307,206.635,179.548,4.963641,-9.83E-4,0.031052,0.091503,0.026931,0.094901,0.027931,199.787,161.607,0.72576,0.014642,0.029658,189.707,164.128,2.54813,0.001107,0.029422,0.100394,0.025349,0.104492,0.026384,190.953,153.437,0.72576,-0.0141,0.033766,180.379,156.086,1.350813,-0.002408,0.02563,0.021761,0.02234,0.022746,0.02335,182.339,146.34,0.72576,0.010026,0.014285,171.234,149.112,1.333289,0.002469,0.025315,0.077842,0.021773,0.081684,0.022848,175.29,140.421,0.72576,-0.004849,0.030769,163.708,143.304,-1.316497,0.001859,0.025376,0.101384,0.021779,0.106826,0.022948,168.131,132.859,0.72576,0.002962,0.017073,156.018,135.899,0.976269,-0.002153,0.024184,0.095096,0.020711,0.100518,0.021892,163.548,128.7378,0.72576,-0.001921,0.009831,151.068,131.872,1.337507,-5.3E-4,0.024888,0.153426,0.021165,0.162856,0.022466,158.072,123.775,0.72576,-0.002656,0.019067,145.122,127.029,3.913505,-7.67E-4,0.023119,0.096564,0.0197,0.102916,0.020996,153.049,118.6612,0.72576,-0.004173,0.017018,139.634,122.05,5.156618,0.00226,0.026655,0.12419,0.02263,0.132841,0.024207,148.44,113.0822,0.72576,-0.001458,0.019353,134.566,116.631,2.432507,-8.42E-4,0.027266,0.076636,0.02318,0.082387,0.024919,143.775,109.1616,0.72576,0.003937,0.018894,129.402,112.8326,3.328116,-0.002908,0.024558,0.075703,0.020791,0.081676,0.022432,140.253,105.2385,0.72576,0.005458,0.022052,125.478,109.0404,3.402234,-9.72E-4,0.024401,0.083622,0.020823,0.090506,0.022538,137.523,102.4786,0.72576,0.001152,0.01642,122.418,106.3783,3.328098,,,,,
102623.62+254259.4,156.5984526676036,25.71651275619188,5.25,VI,J102623+254302,-0.001536,0.026819,156.596146,0.001061,25.717314,0.001402,0.47014,0.026127,0.453454,0.0289871,192.748,4.13776,139.2156,3.226989,-2.052435,0.243779,-2.62E-4,0.003473,13,3,206.07,135.009,-1.773449,0.086491,0.185695,-0.037048,0.165393,-0.036831,0.164425,475.094,317.685,-2.052435,0.020924,0.179236,480.653,315.878,-0.41054,0.027592,0.148603,0.361901,0.130226,0.35924,0.129268,420.593,280.115,-2.052435,-0.036779,0.062511,426.862,278.059,-0.034461,-0.0218,0.139977,0.3185,0.124518,0.315764,0.123448,392.01,263.728,-2.052435,0.009894,0.086592,398.729,261.541,-0.151889,-0.02071,0.127224,0.423527,0.113075,0.419458,0.111989,367.793,246.353,-2.052435,-0.039166,0.143604,374.946,244.009,-0.070018,0.016196,0.115541,0.322006,0.101684,0.318926,0.100712,339.918,213.136,-2.052435,0.012579,0.046104,347.645,210.419,-2.113472,0.009212,0.097766,0.272882,0.087436,0.269681,0.086411,316.59,204.236,-2.052435,0.03974,0.08742,324.873,201.398,-2.126438,-0.002034,0.078135,0.514503,0.068418,0.50762,0.067502,297.263,192.98,-2.052435,0.025459,0.076375,306.069,189.973,-2.11949,0.007271,0.070605,0.45001,0.062655,0.443345,0.061727,282.451,184.133,-2.052435,-0.005569,0.037238,291.705,180.978,-2.266243,1.02E-4,0.047393,0.464213,0.041443,0.456763,0.040778,264.044,169.33,-2.052435,-5.5E-5,0.047401,273.92,165.893,-1.259223,-0.002386,0.040969,0.408504,0.036285,0.400488,0.035573,242.993,159.338,-2.052435,0.006084,0.046092,253.69,155.679,-1.27749,-0.004293,0.037305,0.453837,0.032844,0.443969,0.03213,231.603,153.127,-2.052435,-0.013353,0.024965,242.802,149.316,-1.535305,-0.006061,0.035971,0.415356,0.031786,0.405072,0.030999,219.605,147.691,-2.052435,0.006799,0.036492,231.386,143.736,-1.461723,0.015478,0.045394,0.415712,0.040613,0.405178,0.039584,213.165,141.619,-2.052435,0.001822,0.037271,225.282,137.489,-1.609182,0.017451,0.045557,0.444323,0.040259,0.43184,0.039128,201.624,134.5599,-2.052435,-0.017262,0.031006,214.395,130.206,-1.532263,-0.017803,0.046267,0.43529,0.040893,0.422069,0.039651,193.944,130.2208,-2.052435,0.018576,0.076523,207.189,125.716,-1.578391,-0.024966,0.05022,0.447906,0.044271,0.431168,0.042616,180.822,126.8308,-2.052435,-1.22E-4,0.035812,194.96,122.201,-1.778464,0.039506,0.08564,0.51637,0.07675,0.476859,0.070877,139.566,121.0756,-2.052435,0.006201,0.079649,157.454,116.217,-1.915555,0.018679,0.087412,0.574638,0.078174,0.527157,0.071715,132.142,113.8657,-2.052435,-0.049288,0.116891,150.912,108.6844,-2.032743,-0.062556,0.088452,0.313841,0.079033,0.287539,0.072409,130.433,111.8521,-2.052435,-0.00266,0.064744,149.418,106.5729,-2.167298,0.030233,0.105129,0.503379,0.094385,0.450064,0.084389,117.632,109.5765,-2.052435,-0.045786,0.044187,138.384,104.1819,-1.947446,,,,,
021655.64+051018.3,34.23183767175351,5.171758774590351,3.818,PIPE,J021656+051016,-0.003216,0.010577,34.236313,0.002181,5.171147,0.003348,0.074896,0.010407,0.077319,0.0128293,160.452,10.5348,128.784,8.055626,3.288644,0.385683,7.2E-5,0.00126,8,2,149.194,134.173,4.460876,-0.011413,0.105939,0.113889,0.092554,0.114651,0.093173,354.11,307.617,3.288644,0.027849,0.079725,349.153,309.975,4.994331,-0.02192,0.086412,0.083054,0.074911,0.083722,0.075514,321.61,277.319,3.288644,-5.63E-4,0.051707,316.144,279.914,2.418164,-0.014976,0.07213,0.110128,0.062598,0.111158,0.063183,297.275,254.574,3.288644,-0.00425,0.051945,291.352,257.385,-0.157313,-0.015879,0.074853,0.091042,0.065886,0.092001,0.066581,278.123,235.906,3.288644,0.006876,0.057672,271.784,238.928,1.65236,-0.009302,0.055541,0.213411,0.048837,0.215958,0.04942,257.901,215.29,3.288644,0.003829,0.036229,251.051,218.588,1.551022,-0.00741,0.048205,0.102993,0.041885,0.104483,0.042491,238.151,200.267,3.288644,0.003054,0.012355,230.716,203.801,3.447932,-0.013026,0.044119,0.062423,0.038144,0.063382,0.03873,227.108,187.57,3.288644,-2.69E-4,0.028331,219.299,191.334,3.917624,-0.009101,0.04201,0.065867,0.036777,0.066971,0.037394,216.397,177.257,3.288644,0.004667,0.036863,208.187,181.231,4.274121,-0.00212,0.038071,0.086337,0.033684,0.088,0.034332,199.272,160.217,3.288644,0.033295,0.056207,190.325,164.596,3.161984,-0.005773,0.03505,0.069812,0.030776,0.071334,0.031447,189.742,153.064,3.288644,-9.11E-4,0.039081,180.322,157.641,3.465044,-0.005456,0.032152,0.09789,0.027621,0.100173,0.028265,181.817,144.863,3.288644,3.14E-4,0.017918,171.963,149.688,0.223251,-0.004923,0.031511,0.091853,0.027094,0.094154,0.027773,175.04,138.46,3.288644,0.00442,0.025454,164.782,143.498,1.747923,-0.003544,0.027789,0.091871,0.024065,0.094247,0.024688,169.356,131.709,3.288644,-0.002055,0.031937,158.731,136.995,2.98349,-0.003633,0.024781,0.052735,0.021357,0.054197,0.021949,162.922,125.5202,3.288644,0.004707,0.014557,151.847,131.054,3.312822,-0.002276,0.025571,0.080735,0.022039,0.083136,0.022695,157.028,120.0388,3.288644,-0.002451,0.013713,145.505,125.812,4.16714,0.002823,0.025055,0.084098,0.021738,0.086716,0.022415,152.938,116.0241,3.288644,0.004041,0.016155,141.082,121.987,1.403533,7.1E-5,0.031369,0.096391,0.027114,0.09948,0.027983,148.126,110.4205,3.288644,-0.008412,0.02236,135.851,116.669,0.115358,-0.003975,0.028571,0.034026,0.024458,0.035232,0.025325,143.307,107.1553,3.288644,0.008815,0.019357,130.579,113.5824,0.965986,-0.003537,0.02716,0.065434,0.02339,0.067864,0.024258,139.189,102.96,3.288644,0.008033,0.016506,126.047,109.6325,4.054804,4.02E-4,0.028231,0.090427,0.024401,0.093862,0.025328,136.168,99.5268,3.288644,-0.004406,0.013164,122.702,106.4141,-0.746644,-0.739829,0.295486,0.727966,0.082403,0.124047
010719.83+013401.3,16.83264965067616,1.567054446761795,3.282,PIPE,J010721+013349,-2.94E-4,0.011317,16.837971,3.32E-4,1.563658,3.52E-4,0.708076,0.010795,0.89652,0.0163019,180.844,0.811565,138.1468,1.22083,-85.4505,0.078065,-0.002999,0.028347,8,2,145.508,135.631,-10.176499,-0.004861,0.098726,1.84619,0.089767,1.950142,0.094821,345.794,299.176,-85.4505,0.012638,0.092119,328.697,297.992,-0.006111,-0.003625,0.079985,1.776311,0.06889,1.89623,0.073541,318.103,273.134,-85.4505,0.007723,0.070617,299.429,271.845,-5.092206,4.21E-4,0.070266,1.576756,0.059744,1.703362,0.064542,293.936,252.606,-85.4505,0.011251,0.062028,273.617,251.217,-3.529863,0.001493,0.063724,1.536152,0.05526,1.675883,0.060286,278.0,238.406,-85.4505,0.014386,0.051118,256.422,236.937,-7.615643,0.005295,0.05359,1.360925,0.0459,1.505107,0.050763,260.422,217.028,-85.4505,3.28E-4,0.043261,237.25,215.42,-0.330456,0.00395,0.045133,1.231502,0.03844,1.379407,0.043057,246.882,203.097,-85.4505,0.002017,0.048759,222.304,201.38,2.666322,0.004167,0.039976,1.177719,0.033524,1.337066,0.03806,234.811,191.847,-85.4505,-0.004581,0.044448,208.817,190.032,-1.973555,-5.83E-4,0.03869,1.055818,0.032803,1.214427,0.03773,224.979,181.525,-85.4505,0.002072,0.043254,197.696,179.607,2.843752,0.003161,0.036398,1.026084,0.030063,1.207188,0.035369,210.955,167.21,-85.4505,-0.001137,0.035274,181.577,165.129,0.58653,0.004359,0.033625,0.890939,0.027499,1.061608,0.032767,204.445,159.339,-85.4505,-6.91E-4,0.033725,173.971,157.154,-4.748343,0.003967,0.031579,0.897685,0.025809,1.085936,0.031221,197.532,152.071,-85.4505,0.004348,0.02801,165.792,149.782,-0.887439,-0.001756,0.032054,0.844429,0.026068,1.035741,0.031975,191.808,147.512,-85.4505,0.006024,0.026551,158.929,145.152,-11.616438,0.00403,0.032618,0.764034,0.026359,0.952395,0.032857,186.137,139.875,-85.4505,0.009528,0.036237,152.036,137.385,-0.072378,-0.001462,0.030542,0.749657,0.024229,0.94908,0.030674,181.242,133.8833,-85.4505,-0.009678,0.042357,146.003,131.28,-1.286498,4.1E-5,0.029443,0.736766,0.023367,0.948267,0.030075,176.503,128.9764,-85.4505,-0.003473,0.032356,140.077,126.273,-0.038164,0.001269,0.029306,0.688103,0.023096,0.895637,0.030062,173.653,124.9659,-85.4505,-0.031182,0.051357,136.468,122.174,-1.36659,0.002242,0.023845,0.662958,0.01888,0.881449,0.025102,168.564,120.0788,-85.4505,-0.006699,0.045716,129.931,117.172,-3.972347,-5.18E-4,0.021794,0.607074,0.016938,0.821643,0.022925,164.757,116.4827,-85.4505,-0.006064,0.035027,124.952,113.4837,-3.929621,-0.001061,0.022317,0.602386,0.017208,0.828737,0.023674,161.743,111.8522,-85.4505,0.002882,0.044523,120.95,108.7262,-0.77001,-3.93E-4,0.021827,0.563402,0.016591,0.788547,0.023221,158.619,109.5019,-85.4505,-0.008491,0.046737,116.739,106.307,3.286214,-0.851221,0.027503,0.504228,0.879193,0.121526
012612.31+113016.3,21.55131145061796,11.504530618917316,3.099,PIPE,J012612+113005,0.002436,0.011128,21.550735,7.19E-4,11.501556,9.59E-4,0.272711,0.010901,0.263317,0.0121469,156.367,2.5044,136.5147,2.258245,1.118714,0.146522,2.03E-4,0.006539,8,2,161.724,136.723,2.121752,-0.043513,0.125718,0.568741,0.105668,0.565181,0.105007,376.706,303.049,1.118714,-7.25E-4,0.088967,378.962,303.253,0.353124,-0.029735,0.092994,0.53583,0.078224,0.531728,0.077626,340.287,273.99,1.118714,0.019206,0.078569,342.782,274.183,0.242328,-0.019135,0.086296,0.408282,0.071841,0.404576,0.071189,311.967,252.993,1.118714,-0.003222,0.058407,314.686,253.182,-0.558298,-0.006297,0.081149,0.383773,0.069588,0.379802,0.068868,292.029,236.193,1.118714,0.00554,0.086683,294.932,236.38,0.070088,-0.011416,0.058201,0.454085,0.049153,0.448651,0.048565,271.415,216.56,1.118714,-0.007017,0.049442,274.536,216.748,0.841961,1.44E-4,0.046298,0.466916,0.037564,0.460451,0.037043,251.929,201.85,1.118714,0.002804,0.038642,255.289,202.04,0.061076,0.006807,0.042535,0.417511,0.037429,0.410844,0.036832,234.164,189.214,1.118714,-0.008608,0.021702,237.775,189.407,0.1497,0.007146,0.039469,0.328623,0.034758,0.322852,0.034147,222.996,181.007,1.118714,0.005474,0.03409,226.785,181.204,-0.486555,0.006861,0.034213,0.343178,0.030014,0.335969,0.029383,203.464,164.26,1.118714,-0.00646,0.035714,207.609,164.466,-0.015399,0.003417,0.031367,0.282905,0.027501,0.276245,0.026853,191.705,156.235,1.118714,0.012427,0.02001,196.099,156.447,-1.306136,0.005983,0.029178,0.307421,0.025673,0.29958,0.025018,183.908,150.185,1.118714,0.011287,0.020541,188.484,150.402,-0.678513,0.005082,0.028615,0.309435,0.025208,0.300815,0.024506,175.792,142.082,1.118714,2.6E-5,0.016895,180.575,142.307,-0.026562,0.00737,0.027277,0.263242,0.024193,0.255229,0.023456,167.672,138.142,1.118714,0.010027,0.021156,172.679,138.371,-1.524873,0.009231,0.026621,0.325174,0.023596,0.314384,0.022813,160.273,132.342,1.118714,0.004811,0.013587,165.504,132.578,-1.473795,0.002135,0.02578,0.271076,0.022893,0.26129,0.022067,153.239,127.84,1.118714,-0.004249,0.021824,158.702,128.082,-1.330534,0.001072,0.026983,0.274966,0.023922,0.264575,0.023017,149.727,122.4399,1.118714,2.81E-4,0.01835,155.314,122.69,0.856084,0.006815,0.029031,0.279787,0.025727,0.268328,0.024673,143.431,118.591,1.118714,0.006707,0.015178,149.254,118.848,1.431952,9.26E-4,0.02749,0.240545,0.024231,0.229779,0.023146,136.786,113.4651,1.118714,0.002727,0.026368,142.88,113.7311,1.359713,0.003509,0.027527,0.259134,0.024399,0.246883,0.023245,132.877,109.6481,1.118714,-0.015228,0.014434,139.142,109.9217,-0.115964,-0.00203,0.028551,0.262364,0.025322,0.24946,0.024077,130.043,108.0198,1.118714,-0.005895,0.029252,136.439,108.2969,2.141952,-0.789866,0.082951,0.834759,0.259417,0.109085
002749.04+003300.2,6.9543474038865725,0.550056445164072,3.089,PIPE,J002748+003255,-0.003003,0.010235,6.953255,0.001162,0.548862,0.001649,0.131643,0.010081,0.118136,0.0104615,142.395,3.91807,121.8579,4.257258,-75.522331,0.86235,5.55E-4,0.003142,8,2,143.145,135.111,-16.208677,-0.055276,0.09844,0.430858,0.085514,0.422033,0.083763,323.832,289.915,-75.522331,0.024751,0.060527,324.162,295.717,1.782992,-0.028314,0.083327,0.416864,0.073174,0.406568,0.071367,292.375,263.502,-75.522331,-0.0223,0.059537,292.741,269.876,-10.042479,-0.016715,0.073588,0.325615,0.064711,0.316178,0.062836,270.188,242.682,-75.522331,0.001169,0.04458,270.584,249.591,-2.080324,-0.016545,0.064028,0.142699,0.05634,0.13801,0.054489,253.715,227.328,-75.522331,-0.001885,0.073569,254.137,234.691,-6.208972,-0.016692,0.056448,0.174213,0.049563,0.167321,0.047602,234.733,206.101,-75.522331,9.49E-4,0.04471,235.189,214.198,-0.084648,-0.01088,0.047532,0.218588,0.041992,0.208681,0.040089,217.43,191.835,-75.522331,-0.008253,0.032414,217.922,200.51,-2.936623,-0.009122,0.040849,0.293583,0.036282,0.27853,0.034422,205.737,179.507,-75.522331,0.005085,0.035869,206.257,188.75,-7.227987,-0.009693,0.041024,0.19252,0.03673,0.181456,0.034619,194.065,168.778,-75.522331,-0.015533,0.044133,194.615,178.578,-1.519085,-0.011048,0.037805,0.205567,0.033737,0.191138,0.031369,177.589,151.136,-75.522331,-0.010052,0.037411,178.19,162.008,2.365716,-0.005758,0.03272,0.218699,0.02909,0.20203,0.026873,168.998,144.402,-75.522331,-0.002771,0.019353,169.631,155.746,-0.900563,-0.003561,0.032158,0.132714,0.028915,0.121453,0.026462,161.978,135.833,-75.522331,0.001634,0.0215,162.638,147.836,-3.696366,-0.005165,0.030685,0.168691,0.02762,0.153311,0.025101,156.258,130.363,-75.522331,0.005098,0.019588,156.942,142.827,-1.469823,-0.005391,0.031416,0.075822,0.028208,0.068197,0.025372,149.819,123.132,-75.522331,-1.09E-4,0.018648,150.532,136.259,2.106972,-0.001106,0.028139,0.144506,0.025221,0.128353,0.022402,143.72,115.6269,-75.522331,-0.005967,0.028357,144.463,129.518,-3.398147,3.56E-4,0.028942,0.178093,0.026242,0.156777,0.023101,136.873,111.0779,-75.522331,7.64E-4,0.01793,137.653,125.474,-4.911775,0.001597,0.028809,0.115448,0.026245,0.100456,0.022836,133.296,105.6307,-75.522331,-9.56E-4,0.015981,134.096,120.678,-6.367899,7.6E-4,0.023295,0.119048,0.021104,0.102167,0.018111,127.671,100.0346,-75.522331,-0.005858,0.016566,128.507,115.812,-1.943432,-0.004807,0.022164,0.113939,0.02018,0.096873,0.017158,122.575,96.7129,-75.522331,-0.012419,0.024413,123.446,112.9551,-4.616762,-0.002234,0.022308,0.144906,0.020354,0.121313,0.01704,118.404,91.6441,-75.522331,-2.3E-4,0.01751,119.305,108.6469,-3.600437,-0.001913,0.021473,0.158453,0.019527,0.13158,0.016215,117.034,89.198,-75.522331,-0.004697,0.016141,117.945,106.5918,-2.732817,-1.182392,0.122739,1.434183,0.125968,0.077935
094004.80+052630.9,145.02000341768743,5.441942827044473,4.503,VI,J094004+052633,-0.00442,0.011681,145.020538,8.37E-4,5.442689,9.71E-4,0.231274,0.011551,0.200714,0.0114839,136.805,2.5968,129.7932,2.656148,-0.226023,56.295639,1.03E-4,0.003735,8,2,152.553,134.125,1.229118,-0.026134,0.096474,0.447505,0.085871,0.43629,0.083719,343.487,297.064,-0.226023,-0.006316,0.071182,350.057,299.021,0.266623,-0.027591,0.078484,0.498482,0.069714,0.483199,0.067577,309.209,268.506,-0.226023,0.01225,0.083994,316.492,270.659,1.424942,-0.012717,0.067079,0.391963,0.060241,0.377757,0.058058,283.389,246.378,-0.226023,-0.003367,0.019561,291.318,248.714,1.793013,0.004649,0.057399,0.439841,0.051843,0.421565,0.049689,263.269,230.851,-0.226023,-0.006641,0.020541,271.786,233.337,3.684489,0.021232,0.062264,0.442727,0.055196,0.420942,0.05248,240.148,213.013,-0.226023,-0.008333,0.026003,249.456,215.7,3.810132,0.013827,0.053882,0.320186,0.047893,0.302235,0.045208,223.937,199.08,-0.226023,-0.007271,0.045375,233.891,201.948,1.368635,0.001205,0.049462,0.46738,0.044,0.437804,0.041216,209.727,186.955,-0.226023,0.003202,0.031936,220.323,190.003,1.472584,0.002091,0.047982,0.39641,0.04264,0.368612,0.03965,198.095,177.705,-0.226023,4.93E-4,0.036469,209.281,180.907,-3.071546,0.009305,0.033789,0.354785,0.030608,0.324767,0.028018,179.432,158.605,-0.226023,-0.009189,0.019707,191.711,162.179,-1.510492,-0.00224,0.031592,0.247031,0.028827,0.223977,0.026137,169.7,150.784,-0.226023,-0.003714,0.022536,182.633,154.538,0.889598,-4.4E-5,0.028195,0.24171,0.025698,0.217069,0.023079,161.42,143.693,-0.226023,-0.004234,0.027734,174.967,147.626,0.966828,-0.002446,0.028964,0.276572,0.026168,0.24644,0.023317,155.594,138.041,-0.226023,-0.004818,0.01278,169.607,142.13,-1.287234,-0.002434,0.026321,0.237107,0.024035,0.208481,0.021133,146.07,131.749,-0.226023,-0.005314,0.020052,160.914,136.026,0.810887,8.3E-5,0.025825,0.245111,0.023957,0.213286,0.020847,139.612,127.3752,-0.226023,0.004506,0.019535,155.076,131.793,2.022611,-7.12E-4,0.024013,0.235105,0.022067,0.201767,0.018938,132.415,121.3001,-0.226023,-0.004915,0.012665,148.63,125.93,3.036444,0.003364,0.02497,0.227901,0.023098,0.193234,0.019585,126.896,116.5128,-0.226023,-0.004658,0.014666,143.735,121.325,1.913562,0.004232,0.044883,0.198389,0.041459,0.163593,0.034187,114.488,111.9157,-0.226023,0.00589,0.025989,132.908,116.917,1.511664,-0.005676,0.036591,0.24876,0.034028,0.201848,0.027611,109.249,107.3524,-0.226023,-0.003038,0.022076,128.423,112.5556,3.898458,-0.01161,0.035905,0.246772,0.033287,0.197077,0.026584,104.556,103.5361,-0.226023,-0.015259,0.033244,124.455,108.9213,2.244692,-0.007559,0.032102,0.22915,0.029981,0.180509,0.023617,100.915,100.7487,89.773979,-5.22E-4,0.027315,121.274,106.4327,2.814749,-1.075306,0.093635,1.35002,0.198303,0.093143
